node_id,x_coord,y_coord
42870974,-73.7687999,40.698209
42870977,-73.767799,40.699441
42870980,-73.766803,40.700687
42870984,-73.765745,40.702003
42870988,-73.844746,40.715688
42870990,-73.8445177,40.7143249
42870992,-73.843524,40.7136667
42870997,-73.841256,40.712599
42871002,-73.840671,40.712041
42871020,-73.7618125,40.5942117
42871024,-73.763565,40.594011
42871027,-73.76429,40.59394
42871033,-73.8203917,40.6002663
42871036,-73.824334,40.600593
42871140,-73.837832,40.706959
42871152,-73.845902,40.718397
42871153,-73.844594,40.718295
42871160,-73.909204,40.700169
42871166,-73.9081041,40.7012409
42871170,-73.90695,40.702371
42871176,-73.902802,40.706427
42871181,-73.90284,40.706494
42871186,-73.895576,40.708265
42871207,-73.798832,40.678921
42871211,-73.79834,40.676318
42871223,-73.798032,40.67469
42871243,-73.7268719,40.6528034
42871260,-73.729274,40.672786
42871262,-73.7279267,40.6723403
42871275,-73.745441,40.607721
42871287,-73.9181049,40.7177494
42871290,-73.915167,40.718555
42871293,-73.914265,40.718811
42871299,-73.912321,40.719348
42871307,-73.911321,40.719624
42871318,-73.900588,40.7231944
42871319,-73.898685,40.724154
42871323,-73.898436,40.724281
42871329,-73.8958543,40.7256225
42871334,-73.8953231,40.7259173
42871339,-73.8946111,40.7263363
42871346,-73.8944043,40.7264963
42871350,-73.89387,40.726806
42871355,-73.893274,40.727192
42871360,-73.892285,40.727758
42871365,-73.891293,40.728277
42871379,-73.8908532,40.7285882
42871383,-73.88806,40.730087
42871386,-73.88756,40.730197
42871393,-73.8855795,40.7309479
42871403,-73.8845166,40.7324154
42871408,-73.883811,40.73356
42871418,-73.8821117,40.7348778
42871427,-73.8811089,40.73557
42871431,-73.8805212,40.7357501
42871440,-73.8795373,40.7360112
42871444,-73.8786682,40.7362333
42871469,-73.7872546,40.594835
42871548,-73.7663216,40.677524
42871558,-73.766063,40.6768597
42871568,-73.831701,40.7280327
42871575,-73.828524,40.728559
42871581,-73.824881,40.729607
42871587,-73.8215,40.730604
42871591,-73.819249,40.731277
42871602,-73.8148454,40.7320283
42871607,-73.8040723,40.7316522
42871612,-73.803163,40.7316
42871616,-73.801366,40.731517
42871619,-73.800463,40.731497
42871624,-73.798658,40.731428
42871627,-73.797757,40.731394
42871631,-73.795954,40.731326
42871639,-73.7938989,40.7312554
42871644,-73.790859,40.730698
42871656,-73.844819,40.723635
42871658,-73.842567,40.724308
42871663,-73.839359,40.725261
42871676,-73.837161,40.725914
42871696,-73.7407145,40.7294955
42871714,-73.7371185,40.7287572
42871729,-73.7284999,40.7264744
42871737,-73.7264235,40.726158
42871739,-73.7253652,40.7257941
42871752,-73.7841208,40.666476
42871762,-73.792629,40.730273
42871772,-73.778546,40.699767
42871774,-73.777445,40.69826
42871777,-73.7761661,40.6965699
42871779,-73.7747909,40.6958592
42871782,-73.773376,40.694383
42871787,-73.772119,40.693029
42871811,-73.77065,40.664029
42871823,-73.769538,40.662842
42871833,-73.7695799,40.6627858
42871835,-73.769122,40.661713
42871838,-73.7687765,40.659503
42871843,-73.783371,40.706832
42871855,-73.7825764,40.7054477
42871860,-73.78214,40.704811
42871863,-73.781288,40.703549
42871866,-73.780868,40.702913
42871871,-73.7689039,40.6582158
42871895,-73.772783,40.693124
42871898,-73.772063,40.691894
42871904,-73.7678269,40.684792
42871911,-73.765992,40.681362
42871915,-73.765586,40.680362
42871923,-73.7815301,40.7950125
42871948,-73.7802881,40.7931032
42871955,-73.7680335,40.7036688
42871956,-73.767507,40.703725
42871958,-73.766792,40.704009
42871962,-73.7947604,40.6908415
42871966,-73.772308,40.700572
42871969,-73.771355,40.701244
42871971,-73.7699763,40.7021524
42871975,-73.7692498,40.702639
42871980,-73.7685272,40.7031179
42871984,-73.76775,40.7035675
42871990,-73.9152342,40.776039
42871997,-73.9130771,40.7778084
42872000,-73.9108408,40.7796409
42872001,-73.9086873,40.7814
42872006,-73.940535,40.749424
42872008,-73.9398386,40.7501879
42872016,-73.9394341,40.7506253
42872024,-73.938333,40.75182
42872027,-73.93717,40.753079
42872030,-73.936009,40.754341
42872034,-73.93504,40.755391
42872042,-73.9214212,40.7709646
42872047,-73.9403225,40.7444157
42872051,-73.9411635,40.7423339
42872054,-73.9418218,40.7416958
42872060,-73.942527,40.7404918
42872073,-73.922948,40.769851
42872077,-73.9242695,40.7682479
42872090,-73.846607,40.686576
42872094,-73.845646,40.686929
42872101,-73.873513,40.748468
42872348,-73.8564774,40.5701657
42872353,-73.860054,40.5763879
42872356,-73.8605637,40.577201
42872437,-73.736944,40.6683044
42872442,-73.7352,40.667734
42872447,-73.734344,40.667451
42872452,-73.73348,40.667169
42872461,-73.782835,40.66757
42872462,-73.7832925,40.6673243
42872468,-73.74876,40.673026
42872503,-73.751149,40.673675
42872506,-73.7505353,40.6734872
42872512,-73.749831,40.673019
42872515,-73.748957,40.672706
42872525,-73.7367537,40.6686112
42872526,-73.7371813,40.6687572
42872532,-73.764047,40.672847
42872540,-73.882127,40.740399
42872542,-73.8807871,40.7394277
42872546,-73.8801091,40.7389378
42872554,-73.773822,40.685252
42872558,-73.772592,40.684484
42872562,-73.771879,40.684074
42872567,-73.771153,40.683671
42873021,-73.8303526,40.7429968
42873132,-73.7638468,40.7469241
42873278,-73.749672,40.713195
42873289,-73.8540151,40.6571583
42873291,-73.853053,40.657294
42873294,-73.851137,40.657558
42873298,-73.850145,40.657701
42873301,-73.848269,40.657971
42873304,-73.847314,40.658108
42873309,-73.845474,40.658371
42873313,-73.8445507,40.6585032
42873316,-73.8436329,40.6586363
42873319,-73.842709,40.658769
42873323,-73.841788,40.658901
42873327,-73.8399833,40.6591699
42873337,-73.8379616,40.6594495
42873350,-73.8342822,40.6599779
42873355,-73.8333606,40.6601102
42873359,-73.8324411,40.6602423
42873364,-73.831517,40.660375
42873410,-73.901813,40.72427
42873418,-73.8984214,40.7259933
42873421,-73.8965431,40.7267723
42873425,-73.8954137,40.7267931
42873434,-73.818687,40.783797
42873436,-73.813908,40.78342
42873439,-73.811719,40.783247
42873442,-73.8082368,40.7829746
42873450,-73.805661,40.782767
42873464,-73.797237,40.782099
42873467,-73.7943958,40.7820107
42873480,-73.9063123,40.7598474
42873506,-73.726989,40.685461
42873512,-73.7287328,40.6819261
42873521,-73.728761,40.730187
42873529,-73.834475,40.755839
42873533,-73.834074,40.7545128
42873534,-73.833802,40.753556
42873544,-73.873566,40.759358
42873559,-73.763408,40.734468
42873564,-73.761587,40.734996
42873570,-73.760686,40.735217
42873579,-73.758853,40.735546
42873584,-73.75794,40.735706
42873596,-73.7604223,40.5961959
42873601,-73.7621573,40.5961784
42873607,-73.7638741,40.5960025
42873611,-73.7646606,40.5959177
42873633,-73.7677162,40.5962684
42873651,-73.7471281,40.5956504
42873656,-73.7499407,40.5952375
42873660,-73.7531937,40.5952335
42873664,-73.7560378,40.5953248
42873676,-73.800807,40.762916
42873680,-73.799861,40.7629371
42873690,-73.7980024,40.7627761
42873702,-73.797051,40.762766
42873708,-73.795151,40.762878
42873710,-73.79419,40.763009
42873713,-73.793225,40.763142
42873716,-73.792246,40.763292
42873719,-73.791994,40.763331
42873723,-73.7912544,40.7634481
42873726,-73.791103,40.763472
42873728,-73.7902429,40.7636531
42873730,-73.789347,40.763839
42873742,-73.7982382,40.5934611
42873743,-73.800717,40.593307
42873746,-73.801151,40.593277
42873769,-73.7658656,40.611886
42873806,-73.745561,40.719479
42873810,-73.744792,40.718033
42873816,-73.7571428,40.7340349
42873837,-73.75452,40.728507
42873851,-73.7734868,40.7723082
42873860,-73.743281,40.708085
42873863,-73.742755,40.706747
42873870,-73.7663623,40.7538171
42873876,-73.763412,40.747257
42873888,-73.763162,40.746744
42873890,-73.762567,40.745478
42873892,-73.760753,40.741654
42873901,-73.8106724,40.6970774
42873920,-73.743268,40.599264
42873922,-73.743459,40.60021
42873930,-73.7426386,40.5948677
42873938,-73.743285,40.600725
42873948,-73.8447955,40.7192614
42873952,-73.8446587,40.7186973
42873959,-73.8442789,40.7175966
42873967,-73.8431196,40.7168256
42873976,-73.817947,40.609195
42873981,-73.818331,40.607824
42873989,-73.818244,40.606479
42874036,-73.9264763,40.7692825
42874050,-73.922241,40.7672998
42874056,-73.920602,40.7665256
42874057,-73.9197922,40.7661449
42874058,-73.9189932,40.7657719
42874059,-73.9173999,40.765029
42874060,-73.9165887,40.764643
42874062,-73.9149982,40.7639012
42874065,-73.9147791,40.763799
42874069,-73.9141899,40.7635239
42874072,-73.9133913,40.7631512
42874074,-73.9125902,40.7627774
42874076,-73.9117934,40.7624055
42874078,-73.9109909,40.7620219
42874083,-73.9093898,40.761267
42874087,-73.9069829,40.7601604
42874091,-73.9054353,40.7596191
42874123,-73.9031569,40.7594304
42874168,-73.896623,40.760141
42874175,-73.893829,40.760435
42874179,-73.8928868,40.7605353
42874183,-73.890113,40.760827
42874186,-73.889186,40.760923
42874190,-73.887327,40.761118
42874192,-73.886397,40.761216
42874196,-73.884536,40.761414
42874198,-73.883607,40.761511
42874199,-73.881748,40.761705
42874200,-73.880818,40.761807
42874201,-73.8798971,40.761907
42874203,-73.878954,40.761984
42874205,-73.8779903,40.7618068
42874207,-73.876014,40.761444
42874212,-73.873878,40.761064
42874234,-73.782636,40.772463
42874254,-73.779089,40.773446
42874320,-73.829738,40.6644803
42874336,-73.7957071,40.6746499
42874337,-73.795109,40.674808
42874339,-73.794223,40.675043
42874342,-73.793339,40.675279
42874345,-73.79157,40.675748
42874349,-73.790348,40.6760497
42874357,-73.788342,40.676343
42874361,-73.78685,40.676586
42874375,-73.7998213,40.6748469
42874378,-73.798899,40.674769
42874393,-73.8846897,40.7338881
42874396,-73.8853828,40.7327094
42874400,-73.88604,40.73209
42874414,-73.852231,40.653954
42874418,-73.850313,40.654234
42874422,-73.849316,40.65438
42874431,-73.847439,40.654627
42874435,-73.846484,40.654765
42874445,-73.844642,40.655031
42874455,-73.84372,40.655162
42874463,-73.842801,40.655294
42874469,-73.841879,40.655426
42874473,-73.840954,40.655557
42874477,-73.8391545,40.655822
42874504,-73.8334508,40.6566316
42874510,-73.833061,40.656688
42874544,-73.8605174,40.7614366
42874557,-73.8802893,40.7694267
42874560,-73.8775998,40.7701878
42874572,-73.8755843,40.7704723
42874596,-73.91582,40.779748
42874602,-73.9137636,40.7782972
42874612,-73.9102713,40.7758327
42874618,-73.9096169,40.7753655
42874622,-73.908192,40.7743639
42874625,-73.9074884,40.7738673
42874628,-73.9060591,40.7728594
42874631,-73.9053335,40.7723439
42874636,-73.9046259,40.7718453
42874640,-73.9039032,40.7713361
42874646,-73.9031867,40.7708325
42874650,-73.9017673,40.7698275
42874655,-73.8996187,40.7683094
42874661,-73.89806,40.7680611
42874669,-73.8952733,40.7683528
42874672,-73.8943452,40.7684483
42874692,-73.888719,40.7689795
42874719,-73.837559,40.663961
42874726,-73.765257,40.670279
42874728,-73.763702,40.670071
42874736,-73.77313,40.6700332
42874744,-73.771813,40.6701
42874754,-73.7404205,40.6640992
42874760,-73.7374734,40.6628039
42874768,-73.766427,40.6705
42874771,-73.765085,40.670588
42874800,-73.770252,40.719433
42874865,-73.768806,40.720283
42874881,-73.8937589,40.7105944
42874884,-73.8942136,40.7102724
42874898,-73.836923,40.690104
42874908,-73.8421475,40.700906
42874915,-73.840657,40.697927
42874920,-73.8337781,40.6836761
42874922,-73.832793,40.681673
42874924,-73.831746,40.679537
42874943,-73.8604222,40.7546506
42874950,-73.8599973,40.7531299
42874954,-73.8595902,40.7523299
42874957,-73.8591742,40.7515379
42874961,-73.858401,40.75002
42874965,-73.858059,40.749353
42874969,-73.857396,40.748068
42874973,-73.8573083,40.7479025
42874977,-73.856291,40.74593
42874983,-73.855611,40.744604
42874993,-73.8550086,40.743325
42875001,-73.8543049,40.7420923
42875008,-73.8533348,40.7401911
42875012,-73.8530609,40.7396923
42875017,-73.8524147,40.738412
42875020,-73.8520391,40.737686
42875029,-73.8514644,40.7366721
42875036,-73.850998,40.735656
42875039,-73.850656,40.734985
42875042,-73.850304,40.734296
42875049,-73.849604,40.732942
42875051,-73.849264,40.732278
42875054,-73.848919,40.731612
42875056,-73.848578,40.730949
42875059,-73.848237,40.730283
42875064,-73.847895,40.729619
42875073,-73.846873,40.72762
42875079,-73.846187,40.726295
42875084,-73.845504,40.724965
42875088,-73.84516,40.7243
42875095,-73.844476,40.722971
42875117,-73.834265,40.685327
42875122,-73.8335029,40.683796
42875133,-73.835236,40.704995
42875136,-73.834197,40.70525
42875144,-73.837348,40.704882
42875150,-73.7544264,40.6072085
42875155,-73.755466,40.607402
42875162,-73.7967,40.716018
42875168,-73.7939177,40.7103566
42875173,-73.793512,40.709696
42875186,-73.790687,40.7050899
42875196,-73.7899683,40.7028205
42875202,-73.8510829,40.6710562
42875213,-73.8458629,40.6694216
42875233,-73.83259,40.6653878
42875286,-73.8167647,40.6650793
42875295,-73.8152081,40.6656655
42875299,-73.8145893,40.6659085
42875303,-73.8135282,40.6662212
42875307,-73.8125204,40.6663679
42875312,-73.808635,40.6662775
42875319,-73.8057654,40.6661538
42875349,-73.7814171,40.6666713
42875353,-73.7803099,40.6667494
42875358,-73.778353,40.6668796
42875366,-73.7763789,40.6670098
42875377,-73.770786,40.6669659
42875380,-73.7680275,40.6667819
42875383,-73.76713,40.666696
42875391,-73.765347,40.666493
42875394,-73.764456,40.666393
42875398,-73.763532,40.666287
42875401,-73.76264,40.666172
42875404,-73.761737,40.666072
42875410,-73.7582724,40.6656356
42875415,-73.755721,40.665497
42875421,-73.754732,40.665478
42875427,-73.753731,40.665487
42875435,-73.751366,40.665485
42875451,-73.743929,40.665342
42875458,-73.7395496,40.665256
42875461,-73.7392365,40.6652534
42875466,-73.7370666,40.6652796
42875472,-73.7342998,40.6653058
42875473,-73.7330124,40.6653615
42875476,-73.7325341,40.6653811
42875479,-73.729857,40.665347
42875525,-73.9427639,40.7430613
42875563,-73.8134656,40.6871602
42875566,-73.8133323,40.6872013
42875574,-73.8428421,40.7620783
42875599,-73.898897,40.73842
42875602,-73.8989521,40.7369907
42875615,-73.899022,40.735149
42875622,-73.8990788,40.7336361
42875632,-73.899198,40.730666
42875652,-73.89869,40.727519
42875653,-73.898652,40.726709
42875656,-73.898619,40.72601
42875681,-73.8895161,40.7041795
42875689,-73.888352,40.70132
42875704,-73.887931,40.701354
42875712,-73.898589,40.725085
42875716,-73.898564,40.724423
42875737,-73.8221653,40.788823
42875778,-73.8229031,40.7855889
42875788,-73.809732,40.69985
42875800,-73.76143,40.675777
42875801,-73.761118,40.676228
42875829,-73.8376891,40.7832196
42875832,-73.8376222,40.7846787
42875844,-73.82154,40.703729
42875850,-73.807453,40.672222
42875852,-73.807527,40.670867
42875855,-73.807699,40.669397
42875857,-73.807883,40.668073
42875862,-73.807929,40.667712
42875868,-73.817396,40.695155
42875875,-73.815228,40.690733
42875879,-73.814805,40.690047
42875883,-73.8123671,40.6853215
42875887,-73.811528,40.683292
42875891,-73.810669,40.681543
42875895,-73.809812,40.679793
42875899,-73.808101,40.676297
42875911,-73.8091018,40.6646941
42875915,-73.8360239,40.751988
42875921,-73.8373491,40.7877756
42875940,-73.753512,40.7491511
42875993,-73.754464,40.747704
42875998,-73.753964,40.746674
42876039,-73.7515058,40.745004
42876045,-73.754269,40.750248
42876049,-73.9133041,40.7043207
42876052,-73.912137,40.70544
42876064,-73.907218,40.710259
42876068,-73.9065,40.71096
42876072,-73.905589,40.711843
42876102,-73.9183687,40.7259476
42876105,-73.915106,40.724443
42876120,-73.82334,40.746652
42876126,-73.819255,40.745258
42876139,-73.907959,40.724639
42876145,-73.906252,40.72452
42876153,-73.901816,40.724216
42876165,-73.756438,40.753147
42876166,-73.754037,40.753867
42876174,-73.748136,40.7559152
42876186,-73.9261565,40.7287848
42876193,-73.9245051,40.7284721
42876225,-73.896544,40.726969
42876238,-73.891379,40.735239
42876240,-73.8890187,40.7352354
42876247,-73.745916,40.77652
42876251,-73.745863,40.775832
42876256,-73.745642,40.775624
42876260,-73.745266,40.774783
42876263,-73.745278,40.774461
42876284,-73.847926,40.673065
42876287,-73.84488,40.671948
42876306,-73.7999573,40.7024745
42876314,-73.804428,40.689509
42876317,-73.803565,40.690242
42876330,-73.843299,40.714952
42876338,-73.830751,40.760825
42876339,-73.8304631,40.760236
42876345,-73.829842,40.758962
42876356,-73.829469,40.758194
42876360,-73.8288264,40.7566763
42876363,-73.82828,40.755392
42876365,-73.827825,40.754251
42876369,-73.827375,40.75331
42876373,-73.826362,40.751859
42876378,-73.825844,40.749348
42876384,-73.8261832,40.7465534
42876390,-73.825806,40.744578
42876413,-73.8247601,40.7326789
42876419,-73.8240634,40.7313456
42876422,-73.8237364,40.7307142
42876425,-73.8230373,40.7293466
42876430,-73.8223653,40.7280187
42876437,-73.8213242,40.7260247
42876443,-73.8206636,40.7247013
42876450,-73.819971,40.7233608
42876459,-73.8182485,40.7200541
42876468,-73.8170502,40.7176443
42876507,-73.816361,40.7142258
42876512,-73.8168477,40.713478
42876533,-73.7763176,40.7937446
42876552,-73.8305785,40.5812427
42876570,-73.862516,40.7514624
42876582,-73.898616,40.746937
42876584,-73.8964572,40.7469999
42876608,-73.815827,40.764584
42876611,-73.814959,40.764815
42876617,-73.8249467,40.7621483
42876628,-73.819099,40.763696
42876644,-73.783847,40.763098
42876648,-73.782973,40.763367
42876651,-73.781234,40.763902
42876656,-73.7794861,40.7644214
42876659,-73.778623,40.764705
42876665,-73.776011,40.765511
42876667,-73.775143,40.765775
42876672,-73.773402,40.766312
42876676,-73.772545,40.766555
42876682,-73.771244,40.766774
42876688,-73.770323,40.766927
42876694,-73.768494,40.767225
42876697,-73.767572,40.767379
42876700,-73.766661,40.767531
42876723,-73.7427783,40.7751105
42876737,-73.7411435,40.7764063
42876743,-73.943296,40.758984
42876747,-73.942456,40.758683
42876752,-73.940862,40.758111
42876757,-73.940022,40.757809
42876760,-73.938119,40.757031
42876764,-73.937327,40.75661
42876779,-73.9327986,40.7541953
42876782,-73.9312628,40.75338
42876788,-73.9304956,40.7529723
42876791,-73.9297231,40.7525611
42876795,-73.9289487,40.7520309
42876809,-73.9094897,40.750562
42876811,-73.908319,40.750119
42876815,-73.907509,40.749767
42876821,-73.905913,40.748859
42876827,-73.9051197,40.7483809
42876834,-73.903366,40.747914
42876848,-73.762237,40.768065
42876851,-73.761383,40.768222
42876854,-73.867985,40.750183
42876855,-73.867145,40.750466
42876856,-73.866276,40.750762
42876858,-73.7527265,40.7721573
42876864,-73.83706,40.712358
42876866,-73.836618,40.712151
42876876,-73.776536,40.785523
42876887,-73.7933853,40.7823938
42876897,-73.791633,40.7825845
42876905,-73.8203906,40.7845671
42876910,-73.818589,40.784516
42876914,-73.813813,40.784129
42876927,-73.807471,40.783628
42876930,-73.8065462,40.7835625
42876933,-73.8055633,40.7834812
42876940,-73.797141,40.782813
42876943,-73.7945082,40.782606
42876954,-73.7036969,40.7513674
42876956,-73.7032963,40.7503761
42876966,-73.7038717,40.7512751
42876969,-73.816864,40.758867
42876980,-73.823979,40.754868
42876982,-73.821431,40.756521
42876985,-73.8209581,40.7568333
42876987,-73.8197695,40.7575893
42877002,-73.813586,40.759775
42877004,-73.811864,40.760234
42877007,-73.811196,40.760412
42877013,-73.905639,40.710643
42877020,-73.789193,40.703204
42877022,-73.788157,40.701268
42877024,-73.787816,40.700544
42877027,-73.787599,40.699866
42877035,-73.783428,40.694702
42877040,-73.782836,40.693897
42877045,-73.781687,40.692315
42877049,-73.780782,40.69103
42877053,-73.779773,40.689281
42877061,-73.777049,40.684622
42877073,-73.7945445,40.7811812
42877078,-73.794732,40.77975
42877082,-73.794826,40.779039
42877087,-73.7949245,40.7783618
42877091,-73.795101,40.777033
42877095,-73.795193,40.776363
42877100,-73.795389,40.774943
42877107,-73.796414,40.767446
42877109,-73.796759,40.764917
42877120,-73.800121,40.736597
42877131,-73.800367,40.732922
42877139,-73.800523,40.730548
42877142,-73.800413,40.728372
42877150,-73.7993179,40.7231851
42877159,-73.7981674,40.7205154
42877172,-73.770997,40.67091
42877192,-73.797993,40.755884
42877204,-73.7958194,40.7162686
42877214,-73.792621,40.709997
42877223,-73.799961,40.738889
42877233,-73.799217,40.746856
42877241,-73.784786,40.732557
42877247,-73.7883732,40.7401275
42877249,-73.7876531,40.7385975
42877261,-73.770877,40.7044066
42877267,-73.791406,40.746491
42877274,-73.776186,40.714486
42877285,-73.790768,40.745177
42877289,-73.788617,40.740632
42877298,-73.7329307,40.7716241
42877306,-73.811054,40.704362
42877318,-73.823717,40.771191
42877328,-73.79995,40.686828
42877331,-73.798982,40.684859
42877333,-73.798125,40.683107
42877337,-73.796414,40.679614
42877341,-73.795747,40.67825
42877344,-73.794986,40.6767
42877349,-73.793899,40.672292
42877353,-73.794014,40.671442
42877357,-73.7945629,40.6690087
42877359,-73.794733,40.667908
42877366,-73.823092,40.768321
42877375,-73.760823,40.598403
42877384,-73.8313554,40.6597056
42877391,-73.8750529,40.7406134
42877396,-73.875177,40.739979
42877426,-73.7103031,40.7478718
42877429,-73.706514,40.737722
42877433,-73.705087,40.733878
42877463,-73.721919,40.763621
42877467,-73.72149,40.7625431
42877478,-73.751243,40.773524
42877493,-73.858778,40.716705
42877498,-73.879069,40.711163
42877500,-73.877353,40.711408
42877505,-73.875389,40.711713
42877509,-73.87349,40.711824
42877517,-73.853437,40.723323
42877520,-73.8516445,40.7259877
42877526,-73.848882,40.727025
42877530,-73.844617,40.728295
42877596,-73.7804908,40.7799045
42877607,-73.776523,40.782447
42877618,-73.7740581,40.7834881
42877632,-73.822392,40.778364
42877636,-73.820475,40.778273
42877639,-73.819436,40.778234
42877643,-73.814663,40.777905
42877648,-73.8124902,40.7777394
42877658,-73.806396,40.777259
42877664,-73.797994,40.776587
42877668,-73.7932393,40.7761979
42877673,-73.7900335,40.7768529
42877680,-73.788436,40.777691
42877688,-73.787606,40.778007
42877691,-73.78676,40.778279
42877694,-73.786442,40.778393
42877708,-73.8882648,40.7662742
42877719,-73.8846202,40.7670389
42877727,-73.882785,40.7673596
42877735,-73.8809819,40.7676758
42877740,-73.8799959,40.7677868
42877743,-73.8790816,40.7678842
42877749,-73.877221,40.7680795
42877755,-73.8751896,40.7682878
42877758,-73.8724968,40.7685699
42877759,-73.8715818,40.7686651
42877760,-73.8705664,40.7687747
42877773,-73.8492257,40.7786093
42877777,-73.847933,40.7786095
42877783,-73.845193,40.7786099
42877786,-73.8442912,40.7786101
42877792,-73.8424838,40.7786104
42877796,-73.8415656,40.7786105
42877803,-73.8406696,40.7786126
42877816,-73.917985,40.777978
42877830,-73.9159229,40.7765242
42877842,-73.9122791,40.7739486
42877845,-73.9117766,40.7735973
42877849,-73.9103523,40.7725925
42877851,-73.9096507,40.7720942
42877856,-73.9082227,40.7710893
42877859,-73.907494,40.770572
42877861,-73.9060698,40.7695679
42877863,-73.9053285,40.7690407
42877872,-73.7382026,40.7417336
42877963,-73.8091205,40.6677196
42877989,-73.7685646,40.697044
42877993,-73.7679851,40.6978369
42877997,-73.766982,40.699065
42878001,-73.765989,40.700307
42878004,-73.765083,40.701428
42878013,-73.7712126,40.7032066
42878019,-73.768377,40.701413
42878022,-73.767587,40.701053
42878026,-73.7626824,40.6988196
42878028,-73.7626164,40.6986918
42878033,-73.764763,40.701157
42878037,-73.759759,40.702455
42878044,-73.751745,40.704546
42878054,-73.795211,40.688095
42878055,-73.794583,40.688354
42878059,-73.7933428,40.6888699
42878065,-73.746977,40.70576
42878072,-73.7808579,40.6938729
42878075,-73.7801358,40.694181
42878080,-73.741528,40.706448
42878083,-73.739558,40.705985
42878090,-73.7768229,40.7613944
42878101,-73.7714107,40.7625751
42878104,-73.7705267,40.7627161
42878107,-73.769173,40.762902
42878115,-73.795022,40.759054
42878118,-73.794127,40.759096
42878121,-73.793216,40.759149
42878124,-73.792332,40.759229
42878128,-73.791429,40.759302
42878131,-73.790535,40.759373
42878133,-73.789636,40.759446
42878139,-73.788739,40.759518
42878148,-73.786943,40.759665
42878151,-73.785902,40.759748
42878162,-73.869818,40.745853
42878169,-73.869631,40.745908
42878174,-73.866759,40.746764
42878177,-73.865249,40.747214
42878180,-73.8634672,40.7476202
42878189,-73.8631006,40.7476311
42878193,-73.862429,40.747834
42878196,-73.860884,40.748289
42878203,-73.8609811,40.7484865
42878211,-73.767275,40.762991
42878214,-73.7663562,40.7631321
42878217,-73.7821737,40.7599525
42878219,-73.7812907,40.7601944
42878222,-73.7795242,40.7606645
42878225,-73.7786216,40.760905
42878230,-73.7481933,40.7685851
42878235,-73.74698,40.768658
42878247,-73.743925,40.768885
42878266,-73.738596,40.770761
42878278,-73.8051679,40.667624
42878287,-73.7346352,40.6722112
42878292,-73.732972,40.671663
42878297,-73.732115,40.671382
42878300,-73.731247,40.671098
42878303,-73.73039,40.670816
42878308,-73.728543,40.670225
42878322,-73.75317,40.678497
42878329,-73.749708,40.677349
42878334,-73.748063,40.676801
42878339,-73.74791,40.676752
42878343,-73.747276,40.676538
42878344,-73.7464428,40.6762904
42878348,-73.744884,40.675756
42878351,-73.744031,40.675451
42878355,-73.742255,40.674807
42878375,-73.825471,40.671373
42878378,-73.824559,40.671208
42878383,-73.822734,40.670878
42878387,-73.821825,40.670714
42878389,-73.820876,40.670543
42878393,-73.820567,40.670485
42878399,-73.819929,40.670372
42878414,-73.817193,40.669879
42878420,-73.8162795,40.6697283
42878423,-73.81537,40.669548
42878427,-73.813542,40.669222
42878431,-73.812633,40.669052
42878434,-73.811718,40.668886
42878439,-73.808916,40.668372
42878454,-73.7972498,40.6681577
42878467,-73.793867,40.667472
42878478,-73.758787,40.677415
42878485,-73.78697,40.667085
42878490,-73.785639,40.667764
42878493,-73.783865,40.6687
42878504,-73.763575,40.67542
42878506,-73.762078,40.67604
42878510,-73.76154,40.676401
42878536,-73.7411258,40.7019952
42878542,-73.734339,40.701766
42878549,-73.730449,40.701647
42878552,-73.727707,40.701565
42878557,-73.8561623,40.6619776
42878561,-73.8552392,40.6621087
42878566,-73.8542586,40.6622754
42878583,-73.848412,40.662556
42878589,-73.84577,40.6634568
42878592,-73.8448505,40.6635958
42878595,-73.8439326,40.6637345
42878601,-73.8430147,40.6638733
42878606,-73.8411928,40.6641486
42878611,-73.839373,40.664296
42878615,-73.839153,40.664255
42878619,-73.838467,40.664132
42878625,-73.83665,40.663796
42878627,-73.8357445,40.6636406
42878633,-73.8346055,40.6634022
42878643,-73.901827,40.723429
42878648,-73.898979,40.724887
42878670,-73.8969103,40.7259452
42878674,-73.8965329,40.7261392
42878746,-73.8393,40.715268
42878752,-73.7376027,40.7303833
42878757,-73.738457,40.601596
42878762,-73.7406344,40.6002517
42878768,-73.74184,40.600213
42878781,-73.7817,40.770512
42878785,-73.781482,40.770081
42878790,-73.780109,40.767449
42878794,-73.779396,40.766156
42878801,-73.777954,40.763445
42878805,-73.777685,40.76294
42878817,-73.777307,40.762428
42878838,-73.753008,40.715441
42878847,-73.7625234,40.7256311
42878906,-73.7730125,40.7542293
42878911,-73.7728114,40.7542905
42878913,-73.771868,40.752308
42878922,-73.768776,40.7457913
42878934,-73.7500314,40.7092535
42878938,-73.748624,40.706121
42878942,-73.748012,40.704756
42878949,-73.746795,40.702058
42878953,-73.745888,40.70003
42878965,-73.7626994,40.7329783
42878976,-73.788492,40.72498
42878977,-73.78775,40.723682
42879004,-73.8763348,40.7632519
42879014,-73.874455,40.752859
42879019,-73.874012,40.750413
42879033,-73.849069,40.686649
42879038,-73.846715,40.681859
42879043,-73.8459013,40.6801988
42879046,-73.845148,40.67867
42879049,-73.8436142,40.6767475
42879055,-73.8666298,40.732959
42879057,-73.8714224,40.742421
42879059,-73.8713088,40.7420792
42879062,-73.8708663,40.7409544
42879069,-73.736521,40.766805
